 conserved    temp
    0.2252962247E+02    0.9588402373E-12
    0.2252909319E+02    0.5779925421E-08
    0.2252936037E+02    0.4668777807E-02
    0.2253057653E+02    0.4573134960E-01
    0.2252903340E+02    0.1523110892E-03
    0.2252946604E+02    0.7494958182E-10
    0.2253008763E+02    0.1606620268E-11
    0.2252907755E+02    0.1572527970E-13
    0.2252983426E+02    0.2645617260E-15
    0.2252999083E+02    0.2078521976E-16
    0.2252893492E+02    0.2076603542E-17
    0.2252962480E+02    0.3438589360E-16
    0.2252912585E+02    0.1475733287E-13
    0.2252927945E+02    0.3222370159E-10
    0.2253015011E+02    0.5087347063E-05
    0.2252946103E+02    0.1836304787E+00
    0.2252921811E+02    0.1026356596E+00
    0.2253012726E+02    0.1062254687E-05
    0.2252942157E+02    0.1627371233E-09
    0.2252926947E+02    0.2334717540E-13
    0.2253015151E+02    0.1351429667E-14
    0.2252923047E+02    0.7528537820E-17
    0.2252920105E+02    0.1909202712E-17
    0.2252938407E+02    0.3322335283E-16
    0.2252905690E+02    0.5136103681E-14
    0.2253008887E+02    0.7686212956E-11
    0.2252948847E+02    0.1550432159E-08
    0.2252922478E+02    0.5405818867E-03
    0.2253076843E+02    0.6217624775E-01
    0.2252937561E+02    0.2607300107E-01
    0.2252934244E+02    0.6349915548E-07
    0.2253013422E+02    0.7522068322E-10
    0.2252914725E+02    0.2685757259E-14
    0.2252925952E+02    0.9940292722E-19
    0.2252939444E+02    0.8776427902E-17
    0.2252904107E+02    0.2432967132E-16
    0.2253004682E+02    0.1324051604E-14
    0.2252973554E+02    0.1324021788E-13
    0.2252910200E+02    0.8760640781E-10
    0.2253003095E+02    0.6446473409E-06
    0.2252985774E+02    0.1025197108E-01
    0.2252974972E+02    0.1003124280E+01
    0.2252999519E+02    0.1093686488E-04
    0.2252989822E+02    0.2933396613E-08
    0.2252892238E+02    0.1400960271E-12
    0.2252967215E+02    0.1716775999E-18
    0.2252902534E+02    0.2315765234E-16
    0.2252947979E+02    0.2997285672E-17
    0.2253009068E+02    0.2001102056E-15
    0.2252909292E+02    0.8747959428E-16
    0.2252978473E+02    0.1578774056E-11
    0.2252999673E+02    0.5492964098E-09
    0.2252892470E+02    0.1007894057E-06
    0.2253060254E+02    0.8645500800E+00
    0.2252998602E+02    0.5279691399E-01
    0.2252892542E+02    0.2054382927E-08
    0.2252965266E+02    0.2551557458E-11
    0.2252908249E+02    0.6692262276E-14
    0.2252935009E+02    0.3234525588E-16
    0.2253014113E+02    0.6102195057E-16
    0.2252931950E+02    0.2102930770E-17
    0.2252933156E+02    0.2132449401E-15
    0.2253014390E+02    0.6104334823E-13
    0.2252933655E+02    0.1766266590E-12
    0.2252909057E+02    0.3325281080E-06
    0.2252964775E+02    0.1198000807E-02
    0.2252975002E+02    0.2131534404E+00
    0.2252909600E+02    0.3634347454E-05
    0.2252962927E+02    0.1510020216E-09
    0.2252893348E+02    0.3974841815E-15
    0.2253004531E+02    0.1030719996E-15
    0.2252952636E+02    0.4386208216E-17
    0.2252920720E+02    0.9033267189E-17
    0.2253014446E+02    0.9554035418E-16
    0.2252920394E+02    0.3915626296E-15
    0.2252924190E+02    0.1608723988E-12
    0.2252916214E+02    0.4632074791E-10
    0.2252931145E+02    0.7606397219E-04
    0.2253017193E+02    0.3754576684E+00
    0.2252901457E+02    0.2832472783E+00
    0.2252825726E+02    0.2351515661E-01
    0.2252778137E+02    0.1968355028E-04
    0.2252932219E+02    0.1545941580E+01
    0.2252827687E+02    0.7025089459E-03
    0.2252817806E+02    0.5499691462E-02
    0.2252864371E+02    0.1885465282E-01
    0.2252743755E+02    0.3004704300E-07
    0.2252893175E+02    0.1253159732E-08
    0.2252778465E+02    0.2788651622E-06
    0.2252792685E+02    0.1471686380E-02
    0.2252795323E+02    0.4691681690E+00
    0.2252960054E+02    0.5632433155E+00
    0.2252745008E+02    0.4404192005E-03
    0.2252886615E+02    0.9220046550E-04
    0.2252785707E+02    0.5389280347E-04
    0.2252789629E+02    0.8631515469E-09
    0.2252822471E+02    0.2972428423E-09
    0.2252783323E+02    0.1865319699E-11
    0.2252802158E+02    0.1275171246E-13
    0.2252814115E+02    0.3012293688E-13
    0.2252816389E+02    0.1192590425E-15
    0.2252800609E+02    0.2125543398E-16
    0.2252781435E+02    0.2404177098E-16
    0.2252835592E+02    0.3846328596E-16
    0.2252796873E+02    0.1558808337E-17
    0.2252824699E+02    0.1764534203E-16
    0.2252896833E+02    0.4163054867E-16
    0.2252752394E+02    0.2890536273E-19
    0.2252780878E+02    0.1398810688E-16
    0.2252782713E+02    0.1770154912E-16
    0.2252754462E+02    0.6550438588E-19
    0.2252781699E+02    0.4507983497E-15
    0.2252780699E+02    0.7827516852E-13
    0.2252709778E+02    0.6337681864E-12
    0.2252834549E+02    0.5657988181E-12
    0.2252682788E+02    0.1591347921E-14
    0.2252815758E+02    0.2343016970E-16
    0.2252764426E+02    0.9376598798E-15
    0.2252687337E+02    0.6003435150E-18
    0.2252796593E+02    0.4331753033E-16
    0.2252743755E+02    0.1338793240E-16
    0.2252780016E+02    0.6285678238E-17
    0.2252726661E+02    0.1392922541E-16
    0.2252909123E+02    0.6147787736E-18
    0.2252728435E+02    0.7795907135E-16
    0.2252818392E+02    0.1985425584E-16
    0.2252791069E+02    0.1407010787E-14
    0.2252693869E+02    0.2466489966E-16
    0.2252694613E+02    0.6755042131E-18
    0.2252645750E+02    0.4625608761E-18
    0.2252677448E+02    0.4842371020E-17
    0.2252634678E+02    0.1340798800E-16
    0.2252707483E+02    0.3685961699E-18
    0.2252655715E+02    0.1668367261E-16
    0.2252597935E+02    0.5909024760E-16
    0.2252686415E+02    0.3206279304E-16
    0.2252613402E+02    0.1367719985E-16
    0.2252664927E+02    0.2362649646E-16
    0.2252588466E+02    0.2711942792E-16
    0.2252559558E+02    0.2153501782E-16
    0.2252594722E+02    0.2253030032E-17
    0.2252621085E+02    0.8598321050E-18
    0.2252601398E+02    0.4732079321E-18
    0.2252561836E+02    0.9028446502E-16
    0.2252721593E+02    0.1724589568E-15
    0.2252536962E+02    0.4306605624E-18
    0.2252742987E+02    0.2177246265E-16
    0.2252608258E+02    0.1352375276E-12
    0.2252635464E+02    0.1971502710E-13
    0.2252566800E+02    0.3209965345E-10
    0.2252488263E+02    0.6876448036E-15
    0.2252593290E+02    0.3546008916E-11
    0.2252457786E+02    0.3055224452E-14
    0.2252405076E+02    0.7793448234E-16
    0.2252449306E+02    0.6312122869E-16
    0.2252378238E+02    0.1360484011E-15
    0.2252466690E+02    0.2861039312E-16
    0.2252448031E+02    0.4070207427E-17
    0.2252406247E+02    0.7054736503E-16
    0.2252545149E+02    0.5946616867E-17
    0.2252457540E+02    0.2315517845E-14
    0.2252553892E+02    0.5882835255E-12
    0.2252607075E+02    0.1433637136E-14
    0.2252462640E+02    0.6455347640E-16
    0.2252529694E+02    0.6677708274E-16
    0.2252592718E+02    0.1000783345E-15
    0.2252453924E+02    0.2108839312E-17
    0.2252559387E+02    0.3603386590E-17
    0.2252556762E+02    0.2185496225E-15
    0.2252623576E+02    0.3436280797E-14
    0.2252604183E+02    0.1111480796E-10
    0.2252622509E+02    0.1185921837E-06
    0.2252603197E+02    0.6166321034E-02
    0.2252660473E+02    0.4046853112E+00
    0.2252571504E+02    0.7819358547E-05
    0.2252739339E+02    0.4611507099E+00
    0.2252692667E+02    0.8613895896E-01
    0.2252662972E+02    0.4845749404E+00
    0.2252660747E+02    0.1064750637E+01
    0.2252642591E+02    0.7812823222E-03
    0.2252699591E+02    0.1759770770E+01
    0.2252480611E+02    0.5731900446E-03
    0.2252582576E+02    0.2669541631E-06
    0.2252593808E+02    0.1152727286E-09
    0.2252630504E+02    0.1380060661E-14
    0.2252583273E+02    0.2417760241E-10
    0.2252628839E+02    0.4619854914E-11
    0.2252506998E+02    0.4634920097E-10
    0.2252554730E+02    0.1495419150E-13
    0.2252626516E+02    0.9998685811E-11
    0.2252588821E+02    0.8032599843E-10
    0.2252663298E+02    0.3933091471E-06
    0.2252592015E+02    0.5957450852E-08
    0.2252639725E+02    0.5715356977E-09
    0.2252503778E+02    0.3879541745E-10
    0.2252690747E+02    0.8479890194E-07
    0.2252656178E+02    0.4648390118E+00
    0.2252495382E+02    0.1229325955E-05
    0.2252663409E+02    0.1833673327E+00
    0.2252541192E+02    0.7193400313E-06
    0.2252613713E+02    0.1597864036E-02
    0.2252621582E+02    0.5438822215E+00
    0.2252599751E+02    0.4014348548E-02
    0.2252737629E+02    0.6453172873E-06
    0.2252619532E+02    0.1436095059E-09
    0.2252725707E+02    0.5356041000E-12
    0.2252647827E+02    0.1712550391E-14
    0.2252636900E+02    0.2287835797E-17
    0.2252646346E+02    0.1621767101E-17
    0.2252636004E+02    0.5728894652E-16
    0.2252735234E+02    0.1614692464E-15
    0.2252645723E+02    0.2540180424E-12
    0.2252663992E+02    0.1397660023E-13
    0.2252727250E+02    0.1473726971E-05
    0.2252631950E+02    0.3554564038E+00
    0.2252695823E+02    0.1172197227E+00
    0.2252717161E+02    0.1627165770E-04
    0.2252608265E+02    0.3070991560E-12
    0.2252689102E+02    0.1154308733E-13
    0.2252607746E+02    0.1345079356E-15
    0.2252535407E+02    0.2871498685E-12
    0.2252591211E+02    0.2677053720E-15
    0.2252547154E+02    0.6746789449E-14
    0.2252660885E+02    0.1004235166E-14
    0.2252630046E+02    0.2652845470E-16
    0.2252642463E+02    0.1010824786E-16
    0.2252642180E+02    0.2602341612E-16
    0.2252730801E+02    0.4096319058E-16
    0.2252627242E+02    0.2317280717E-13
    0.2252703136E+02    0.1280581489E-10
    0.2252716614E+02    0.4754363513E-08
    0.2252610472E+02    0.7120511724E-03
    0.2252769942E+02    0.6141619603E-01
    0.2252695018E+02    0.2774731387E-02
    0.2252613799E+02    0.4429573089E-08
    0.2252688841E+02    0.4400558238E-12
    0.2252609745E+02    0.4576935509E-15
    0.2252722056E+02    0.2512185816E-16
    0.2252674214E+02    0.3080215518E-16
    0.2252639175E+02    0.6153577902E-16
    0.2252733798E+02    0.4762366939E-16
    0.2252639715E+02    0.1387781450E-13
    0.2252644165E+02    0.1898655946E-10
    0.2252632625E+02    0.9338223642E-09
    0.2252659425E+02    0.3724513809E-01
    0.2252707934E+02    0.2335995856E-01
    0.2252647862E+02    0.1255950507E-04
    0.2252646028E+02    0.2643452852E-06
    0.2252672824E+02    0.6222868663E-10
    0.2252504486E+02    0.1841062540E-13
    0.2252671327E+02    0.1105219115E-11
    0.2252552969E+02    0.8620333128E-11
    0.2252630917E+02    0.4120243500E-12
    0.2252665929E+02    0.1022721068E-14
    0.2252544669E+02    0.2332662763E-12
    0.2252610198E+02    0.3186046545E-16
    0.2252604430E+02    0.1905738260E-13
    0.2252597756E+02    0.3721932967E-12
    0.2252575135E+02    0.1014776774E-08
    0.2252645293E+02    0.5779199527E+00
    0.2252564415E+02    0.1238076071E-03
    0.2252691183E+02    0.1309777837E+00
    0.2252572653E+02    0.8691403823E-01
    0.2252797326E+02    0.1244539897E+01
    0.2252651947E+02    0.1252615794E-01
    0.2252507990E+02    0.2779068148E-03
    0.2252540649E+02    0.4547979099E+00
    0.2252441392E+02    0.2182869873E-08
    0.2252595554E+02    0.2563872416E-04
    0.2252487627E+02    0.3300921006E-12
    0.2252516569E+02    0.7151638381E+00
    0.2252572225E+02    0.6992135808E-01
    0.2252491585E+02    0.2579840683E+00
    0.2252546499E+02    0.3148691801E-02
    0.2252493745E+02    0.1895667192E-05
    0.2252536037E+02    0.1112258027E-09
    0.2252461204E+02    0.1556668342E-05
    0.2252533063E+02    0.1901380553E+00
    0.2252478184E+02    0.1682661510E-02
    0.2252494626E+02    0.3405134294E-06
    0.2252489928E+02    0.1704535093E-08
    0.2252465583E+02    0.3457988611E-15
    0.2252544063E+02    0.1283907660E-17
    0.2252635703E+02    0.1749711328E-16
    0.2252546980E+02    0.5049659071E-17
    0.2252670919E+02    0.1447588037E-15
    0.2252576015E+02    0.3303606151E-17
    0.2252645793E+02    0.2304938137E-16
    0.2252630353E+02    0.3302167835E-16
    0.2252788144E+02    0.5873065177E-16
    0.2252615177E+02    0.2375414485E-16
    0.2252662184E+02    0.5503063907E-17
    0.2252608089E+02    0.3036558377E-16
    0.2252599271E+02    0.4151011989E-17
    0.2252645201E+02    0.9787610448E-14
    0.2252665180E+02    0.5594393502E-11
    0.2252662044E+02    0.1266152732E-07
    0.2252635974E+02    0.4054334996E-03
    0.2252623322E+02    0.1622109033E-04
    0.2252820233E+02    0.5453294827E+00
    0.2252668498E+02    0.5119942893E-06
    0.2252678603E+02    0.1284852624E-07
    0.2252880164E+02    0.4778053328E-06
    0.2252713351E+02    0.4295482957E-02
    0.2252792003E+02    0.3569327446E-02
    0.2252759551E+02    0.4061926982E-01
    0.2252761102E+02    0.6782153938E-02
    0.2252745774E+02    0.3424231565E-01
    0.2252812224E+02    0.2774333466E+00
    0.2252752397E+02    0.8340100886E-04
    0.2252764688E+02    0.2123814102E-01
    0.2252830967E+02    0.8670167937E+00
    0.2252749928E+02    0.1909466741E-06
    0.2252769295E+02    0.1294378086E-07
    0.2252754929E+02    0.1058899087E-10
    0.2252643237E+02    0.5424780669E-18
    0.2252793217E+02    0.1683637100E-14
    0.2252680414E+02    0.8222941289E-16
    0.2252649216E+02    0.5299856360E-18
    0.2252677541E+02    0.1194858389E-16
    0.2252692790E+02    0.5832433684E-15
    0.2252604885E+02    0.1314628338E-19
    0.2252634015E+02    0.1433784000E-16
    0.2252693305E+02    0.4056173162E-18
    0.2252682933E+02    0.1016094678E-16
    0.2252666115E+02    0.2210290162E-17
    0.2252711101E+02    0.5575670269E-16
    0.2252707308E+02    0.2084628486E-17
    0.2252729993E+02    0.2754759429E-16
    0.2252658017E+02    0.1740408218E-15
    0.2252698637E+02    0.4784079066E-15
    0.2252700618E+02    0.4686092053E-16
    0.2252696485E+02    0.1314383615E-17
    0.2252722048E+02    0.5482782138E-17
    0.2252721058E+02    0.3383417872E-16
    0.2252707702E+02    0.1327392354E-14
    0.2252726757E+02    0.3939786829E-12
    0.2252714371E+02    0.2436376492E-10
    0.2252717235E+02    0.4556224008E-05
    0.2252723759E+02    0.3509317057E-02
    0.2252781248E+02    0.4895585689E+00
    0.2252700259E+02    0.4951552891E-05
    0.2252725625E+02    0.6702824672E-07
    0.2252722818E+02    0.2768748343E-09
    0.2252699591E+02    0.1965066356E-15
    0.2252723611E+02    0.7524071114E-16
    0.2252728675E+02    0.3944568331E-18
    0.2252716176E+02    0.4369071086E-17
    0.2252802059E+02    0.3504300454E-14
    0.2252867894E+02    0.2731222928E-16
    0.2252731702E+02    0.1819330543E-16
    0.2252701639E+02    0.4450906991E-17
    0.2252831238E+02    0.7352619086E-16
    0.2252791513E+02    0.1086284461E-16
    0.2252805662E+02    0.1746286341E-15
    0.2252800332E+02    0.1299382565E-13
    0.2252780591E+02    0.5009367990E-12
    0.2252800924E+02    0.1033540753E-07
    0.2252796189E+02    0.7000994575E-04
    0.2252837935E+02    0.4812822375E+00
    0.2252786109E+02    0.1382355943E-02
    0.2252802681E+02    0.2611859968E-06
    0.2252793666E+02    0.4914541946E-10
    0.2252773170E+02    0.1774109866E-13
    0.2252796924E+02    0.5728800646E-17
    0.2252870036E+02    0.2052893572E-15
    0.2252941620E+02    0.6199943641E-14
    0.2252765542E+02    0.6398799893E-16
    0.2252799681E+02    0.1722780504E-14
    0.2252860813E+02    0.1407881759E-13
    0.2252838078E+02    0.2217830301E-14
    0.2252911602E+02    0.8374013732E-10
    0.2252835764E+02    0.1279917485E-11
    0.2252757815E+02    0.1225822705E-15
    0.2252782287E+02    0.5586223046E-17
    0.2252777078E+02    0.8531558507E-18
    0.2252750139E+02    0.2482880264E-18
    0.2252790068E+02    0.5126654994E-13
    0.2252859951E+02    0.1471929585E-12
    0.2252964062E+02    0.1846646506E-13
    0.2252762689E+02    0.3439059844E-18
    0.2252818219E+02    0.3128328003E-09
    0.2252974099E+02    0.3061709693E-09
    0.2252863561E+02    0.3602986903E-10
    0.2252868962E+02    0.2878977138E-13
    0.2252899939E+02    0.3695378565E-13
    0.2252859951E+02    0.5124864672E-15
    0.2252892096E+02    0.4259297110E-17
    0.2252888230E+02    0.1596664379E-15
    0.2252917124E+02    0.2602708234E-16
    0.2252925171E+02    0.4012633361E-17
    0.2252899774E+02    0.2969590051E-16
    0.2252923836E+02    0.9725440266E-14
    0.2252927849E+02    0.1807459775E-09
    0.2252912449E+02    0.4561585167E-08
    0.2253083967E+02    0.2198074193E-10
    0.2252936514E+02    0.4079909472E-06
    0.2253035116E+02    0.4021243860E-12
    0.2253071831E+02    0.1966256009E-12
    0.2252944184E+02    0.1222558573E-10
    0.2253048635E+02    0.1213661738E-13
    0.2252930906E+02    0.5012245908E-15
    0.2252914466E+02    0.9167862690E-13
    0.2253015611E+02    0.6581959256E-05
    0.2252974735E+02    0.6973740576E-13
    0.2252994372E+02    0.1035435981E-09
    0.2252955263E+02    0.2194100143E-12
    0.2252958161E+02    0.6234787573E-12
    0.2253065938E+02    0.6001580886E-11
    0.2252918301E+02    0.6081248527E-14
    0.2253030814E+02    0.2688729649E-04
    0.2252953910E+02    0.1264688267E-10
    0.2252992049E+02    0.2224941017E-09
    0.2252929768E+02    0.3590403780E-12
    0.2252964487E+02    0.6355624187E-14
    0.2252968968E+02    0.2271401093E-13
    0.2253039443E+02    0.1514086343E-15
    0.2252954003E+02    0.2679324327E-15
    0.2253128179E+02    0.8614834921E-16
    0.2252970992E+02    0.2449624590E-16
    0.2252988950E+02    0.6532129100E-17
    0.2252925488E+02    0.1091314702E-16
    0.2253008366E+02    0.1913050626E-16
    0.2252920408E+02    0.1779125801E-15
    0.2252944631E+02    0.3216911297E-12
    0.2252938210E+02    0.6264306331E-10
    0.2253104735E+02    0.4250148579E-13
    0.2252920056E+02    0.1024013553E-14
    0.2253103294E+02    0.5860936075E-13
    0.2252938203E+02    0.1823132760E-14
    0.2252915623E+02    0.9982073465E-12
    0.2252830504E+02    0.1816266741E-13
    0.2252877310E+02    0.6366647450E-12
    0.2252900099E+02    0.2799901179E-07
    0.2252810804E+02    0.2487216656E-11
    0.2252887588E+02    0.5137754659E-07
    0.2252802703E+02    0.3779097668E-06
    0.2252964165E+02    0.5516963831E-09
    0.2252813806E+02    0.9397075827E-08
    0.2252819359E+02    0.2283898897E-02
    0.2252959149E+02    0.8894366516E-08
    0.2252776148E+02    0.2356313168E-09
    0.2252767240E+02    0.4820606269E-01
    0.2252855838E+02    0.2445072853E+00
    0.2252960450E+02    0.3716116874E+00
    0.2252754028E+02    0.5842231240E-04
    0.2252818139E+02    0.1452060024E+01
    0.2252740827E+02    0.2931681785E-06
    0.2252814859E+02    0.2174620397E-08
    0.2252878943E+02    0.1215539293E-10
    0.2253013693E+02    0.1182539374E-07
    0.2252811951E+02    0.1270926813E-08
    0.2252755044E+02    0.1292724059E-10
    0.2252805420E+02    0.1649745527E-07
    0.2252817674E+02    0.4469970739E-09
    0.2252975321E+02    0.2096855196E-11
    0.2252860285E+02    0.1988088449E-08
    0.2252907494E+02    0.5479457893E-07
    0.2252834205E+02    0.5381887443E-06
    0.2252882925E+02    0.1357827180E-03
    0.2252866210E+02    0.3241358077E-01
    0.2252980683E+02    0.9251846069E+00
    0.2252903006E+02    0.7321649268E+00
    0.2252820024E+02    0.3979160556E-07
    0.2252830102E+02    0.1555601836E-09
    0.2252916114E+02    0.2530205520E-07
    0.2252839523E+02    0.8357963184E-05
    0.2252886709E+02    0.5499380290E-01
    0.2252857489E+02    0.7547985690E-03
    0.2252864359E+02    0.1864659447E+01
    0.2252908985E+02    0.6627540947E-01
    0.2252878822E+02    0.2827923220E-01
    0.2252808926E+02    0.6373054177E-07
    0.2252897177E+02    0.4497122324E-09
    0.2252865658E+02    0.2928131539E-08
    0.2252817380E+02    0.3474923145E-13
    0.2252920305E+02    0.2517221168E-14
    0.2252849716E+02    0.4546428124E-13
    0.2252843180E+02    0.1024227841E-15
    0.2252887194E+02    0.3238725101E-15
    0.2252843313E+02    0.7676353680E-16
    0.2252837675E+02    0.1047597247E-18
    0.2252874587E+02    0.2084530386E-16
    0.2252845397E+02    0.2413652460E-16
    0.2252835133E+02    0.3433550602E-17
    0.2252871516E+02    0.2451811329E-15
    0.2252847032E+02    0.2097513713E-14
    0.2252831985E+02    0.7493509655E-14
    0.2252871443E+02    0.1874731175E-12
    0.2252849278E+02    0.3320559125E-11
    0.2252827090E+02    0.6236472516E-10
    0.2252873572E+02    0.6654088278E-07
    0.2252853055E+02    0.3445169874E-07
    0.2252821745E+02    0.2175581362E-01
    0.2252920696E+02    0.1775153809E-01
    0.2252941705E+02    0.9471183725E+00
    0.2252850517E+02    0.1672672956E-01
    0.2252836761E+02    0.1217367573E-05
    0.2252864194E+02    0.1042416885E-06
    0.2252847259E+02    0.3305355891E-09
    0.2252838744E+02    0.8194619257E-12
    0.2252866171E+02    0.2539527098E-12
    0.2252845736E+02    0.1454767268E-13
    0.2252843384E+02    0.1158484555E-16
    0.2252866582E+02    0.2955073655E-15
    0.2252844719E+02    0.2410110225E-16
    0.2252859993E+02    0.4686650603E-18
    0.2252866364E+02    0.3565952498E-17
    0.2252865231E+02    0.5049461563E-16
    0.2252861768E+02    0.9125159608E-17
    0.2252845423E+02    0.1073226646E-17
    0.2252865373E+02    0.1305138316E-14
    0.2252844106E+02    0.8148796022E-16
    0.2252846919E+02    0.5307910775E-12
    0.2252863177E+02    0.2099981390E-10
    0.2252839029E+02    0.1507477087E-09
    0.2252850066E+02    0.5876894566E-07
    0.2252858600E+02    0.8011215281E-05
    0.2252837243E+02    0.1494331835E-03
    0.2252920959E+02    0.5088747927E+00
    0.2252923243E+02    0.1187963249E+01
    0.2252878542E+02    0.6905533584E-01
    0.2252829485E+02    0.1222114693E-05
    0.2252847611E+02    0.5382098553E-07
    0.2252874463E+02    0.1847190817E-08
    0.2252834516E+02    0.7570090899E-12
    0.2252844831E+02    0.5563819299E-13
    0.2252880948E+02    0.1081406465E-13
    0.2252839523E+02    0.3955914019E-15
    0.2252843753E+02    0.1131884247E-15
    0.2252912670E+02    0.6297210359E-16
    0.2252831675E+02    0.3794002213E-17
    0.2252859660E+02    0.2588621382E-16
    0.2252898877E+02    0.2950962611E-16
    0.2252817727E+02    0.2267507999E-17
    0.2252859198E+02    0.1583079218E-15
    0.2252886806E+02    0.1252005279E-15
    0.2252819008E+02    0.5043905327E-15
    0.2252855470E+02    0.3813902830E-12
    0.2252880154E+02    0.1930770612E-11
    0.2252824326E+02    0.7938971810E-12
    0.2252850466E+02    0.4468492853E-07
    0.2252877182E+02    0.9161012812E-06
    0.2252830995E+02    0.3945658086E-04
    0.2252914994E+02    0.7306844848E+00
    0.2252949998E+02    0.2931000368E+00
    0.2252961685E+02    0.6099557811E+00
    0.2252804701E+02    0.2247620421E-05
    0.2252900361E+02    0.3905672185E-06
    0.2252911442E+02    0.1725906555E-06
    0.2252803841E+02    0.8630653516E-11
    0.2252900649E+02    0.2396598309E-11
    0.2252877041E+02    0.4560364665E-12
    0.2252808351E+02    0.9047060596E-17
    0.2252889202E+02    0.7282219051E-15
    0.2252870148E+02    0.8400553488E-15
    0.2252810267E+02    0.7181775667E-18
    0.2252884415E+02    0.3812095254E-16
    0.2252869046E+02    0.3562938701E-16
    0.2252810696E+02    0.8101069964E-18
    0.2252879984E+02    0.2197620888E-15
    0.2252870769E+02    0.2955677879E-15
    0.2252810589E+02    0.1336775553E-15
    0.2252874881E+02    0.2193298946E-12
    0.2252874899E+02    0.2759577676E-12
    0.2252810571E+02    0.5481476416E-14
    0.2252870739E+02    0.4320994814E-07
    0.2252879999E+02    0.2113521223E-06
    0.2252810668E+02    0.4326862659E-05
    0.2252911663E+02    0.5218805358E+00
    0.2252957255E+02    0.3389110469E+00
    0.2252914204E+02    0.2358060147E+00
    0.2252814078E+02    0.4939400823E-04
    0.2252889911E+02    0.1246003380E-05
    0.2252862508E+02    0.1811031663E-06
    0.2252815853E+02    0.8189393302E-11
    0.2252902622E+02    0.2876153110E-12
    0.2252860665E+02    0.3047761585E-11
    0.2252839752E+02    0.1401857835E-14
    0.2252901718E+02    0.1786542807E-14
    0.2252844145E+02    0.9325003068E-15
    0.2252836844E+02    0.5707169748E-17
    0.2252880518E+02    0.5378392982E-19
    0.2252846641E+02    0.2193572921E-16
    0.2252830490E+02    0.3689688333E-17
    0.2252877438E+02    0.2766469443E-18
    0.2252850843E+02    0.4420364510E-16
    0.2252823808E+02    0.1897480250E-15
    0.2252880778E+02    0.1020904160E-13
    0.2252855848E+02    0.1895434849E-13
    0.2252818746E+02    0.1248814851E-13
    0.2252887827E+02    0.1737570615E-08
    0.2252859328E+02    0.4713194819E-09
    0.2252818167E+02    0.5621397224E-06
    0.2252902788E+02    0.2515510100E-01
    0.2252860034E+02    0.2859481803E-01
    0.2252919606E+02    0.3044231817E+00
    0.2252871938E+02    0.1483153138E+00
    0.2252848046E+02    0.5413987313E-02
    0.2252863103E+02    0.1939926789E-06
    0.2252847706E+02    0.5672945343E-09
    0.2252849045E+02    0.2867639821E-09
    0.2252858872E+02    0.2223144995E-11
    0.2252841991E+02    0.7252861984E-14
    0.2252854033E+02    0.1192405901E-13
    0.2252853026E+02    0.1263661647E-14
    0.2252842447E+02    0.5435071217E-18
    0.2252859774E+02    0.7811275910E-16
    0.2252848404E+02    0.1187525974E-16
    0.2252849733E+02    0.4381703061E-18
    0.2252863546E+02    0.8197039036E-17
    0.2252849099E+02    0.6014572951E-16
    0.2252874192E+02    0.6807059532E-16
    0.2252853914E+02    0.1188618116E-14
    0.2252863309E+02    0.2065938033E-13
    0.2252854649E+02    0.4521690426E-14
    0.2252848318E+02    0.1696299724E-10
    0.2252860155E+02    0.3186263020E-10
    0.2252844492E+02    0.9640391094E-09
    0.2252852444E+02    0.1931486948E-04
    0.2252855112E+02    0.1773098394E-01
    0.2252868832E+02    0.8886071804E+00
    0.2252907497E+02    0.1359931040E+00
    0.2252847491E+02    0.9056504053E-02
    0.2252884468E+02    0.5333250417E-03
    0.2252836548E+02    0.4133203092E-06
    0.2252845622E+02    0.3037583144E-09
    0.2252907410E+02    0.9126730721E-10
    0.2252833434E+02    0.1321856269E-12
    0.2252857958E+02    0.2015294277E-13
    0.2252899731E+02    0.2127097183E-13
    0.2252820003E+02    0.1397279902E-15
    0.2252857008E+02    0.8971713140E-17
    0.2252887102E+02    0.1789898278E-17
    0.2252822137E+02    0.3061266688E-17
    0.2252852551E+02    0.3298303146E-17
    0.2252881433E+02    0.2578458462E-19
    0.2252828486E+02    0.9326053696E-17
    0.2252847772E+02    0.9134049607E-15
    0.2252883319E+02    0.6305937806E-15
    0.2252835671E+02    0.2152596568E-15
    0.2252845301E+02    0.5768943571E-11
    0.2252903018E+02    0.5629480793E-10
    0.2252836954E+02    0.2605084175E-10
    0.2252858223E+02    0.3910350134E-05
    0.2252901800E+02    0.2611239494E-06
    0.2252819363E+02    0.9710965507E-04
    0.2252907423E+02    0.2007303028E+00
    0.2252964229E+02    0.5107960414E+00
    0.2252923556E+02    0.5508046253E+00
    0.2252808416E+02    0.2509736559E-05
    0.2252879269E+02    0.1728538630E-06
    0.2252881150E+02    0.5244527472E-07
    0.2252808228E+02    0.5367412708E-12
    0.2252877171E+02    0.2343811206E-12
    0.2252889764E+02    0.4181302586E-12
    0.2252806346E+02    0.6793512611E-16
    0.2252886235E+02    0.3181881436E-15
    0.2252906847E+02    0.9591517444E-19
    0.2252803456E+02    0.2685704856E-21
    0.2252911475E+02    0.5416138160E-17
    0.2252888928E+02    0.3470101414E-16
    0.2252805958E+02    0.1090100840E-18
    0.2252891802E+02    0.1529773663E-15
    0.2252875859E+02    0.2972367068E-15
    0.2252808441E+02    0.1090743092E-15
